BWI0520BG0,MOO1786A,MAD,FRA,1420563408,184
CXN7304ER0,MOO1786A,MAD,FRA,1420563408,184
HCA3158QA0,MOO1786A,MAD,FRA,1420563408,184
IEG9308EA0,MOO1786A,MAD,FRA,1420563408,184
JBE2302VO0,MOO1786A,MAD,FRA,1420563408,184
MXU9187YC0,MOO1786A,MAD,FRA,1420563408,184
PAJ3974RK0,MOO1786A,MAD,FRA,1420563408,184
POP2875LH0,MOO1786A,MAD,FRA,1420563408,184
SJD8775RZ0,MOO1786A,MAD,FRA,1420563408,184
VZY2993ME0,MOO1786A,MAD,FRA,1420563408,184
WTC9125IE0,MOO1786A,MAD,FRA,1420563408,184
BWI0520BG1,RUM0422W,MUC,MAD,1420563539,194
CKZ3132BR0,RUM0422W,MUC,MAD,1420563539,194
EZC9678QI0,RUM0422W,MUC,MAD,1420563539,194
HGO4350KK0,RUM0422W,MUC,MAD,1420563539,194
MXU9187YC1,RUM0422W,MUC,MAD,1420563539,194
POP2875LH1,RUM0422W,MUC,MAD,1420563539,194
PUD8209OG0,RUM0422W,MUC,MAD,1420563539,194
SPR4484HA0,RUM0422W,MUC,MAD,1420563539,194
WBE6935NU0,RUM0422W,MUC,MAD,1420563539,194
YMH6360YP0,RUM0422W,MUC,MAD,1420563539,194
CDC0302NN0,WSK1289Z,CLT,DEN,1420563542,278
CKZ3132BR1,WSK1289Z,CLT,DEN,1420563542,278
CXN7304ER1,WSK1289Z,CLT,DEN,1420563542,278
CYJ0225CH0,WSK1289Z,CLT,DEN,1420563542,278
DAZ3029XA0,WSK1289Z,CLT,DEN,1420563542,278
EDV2089LK0,WSK1289Z,CLT,DEN,1420563542,278
EZC9678QI1,WSK1289Z,CLT,DEN,1420563542,278
HGO4350KK1,WSK1289Z,CLT,DEN,1420563542,278
JJM4724RF0,WSK1289Z,CLT,DEN,1420563542,278
ONL0812DH0,WSK1289Z,CLT,DEN,1420563542,278
PIT2755XC0,WSK1289Z,CLT,DEN,1420563542,278
SJD8775RZ1,WSK1289Z,CLT,DEN,1420563542,278
SPR4484HA1,WSK1289Z,CLT,DEN,1420563542,278
UES9151GS0,WSK1289Z,CLT,DEN,1420563542,278
VZY2993ME1,WSK1289Z,CLT,DEN,1420563542,278
WYU2010YH0,WSK1289Z,CLT,DEN,1420563542,278
XFG5747ZT0,WSK1289Z,CLT,DEN,1420563542,278
YMH6360YP1,WSK1289Z,CLT,DEN,1420563542,278
CXN7304ER2,RPG3351U,HND,CAN,1420563569,374
EZC9678QI2,RPG3351U,HND,CAN,1420563569,374
HCA3158QA1,RPG3351U,HND,CAN,1420563569,374
JBE2302VO1,RPG3351U,HND,CAN,1420563569,374
ONL0812DH1,RPG3351U,HND,CAN,1420563569,374
PAJ3974RK1,RPG3351U,HND,CAN,1420563569,374
POP2875LH2,RPG3351U,HND,CAN,1420563569,374
SJD8775RZ2,RPG3351U,HND,CAN,1420563569,374
SPR4484HA2,RPG3351U,HND,CAN,1420563569,374
VZY2993ME2,RPG3351U,HND,CAN,1420563569,374
WBE6935NU1,RPG3351U,HND,CAN,1420563569,374
CXN7304ER3,SOH3431A,ORD,MIA,1420563649,250
DAZ3029XA1,SOH3431A,ORD,MIA,1420563649,250
EZC9678QI3,SOH3431A,ORD,MIA,1420563649,250
HGO4350KK2,SOH3431A,ORD,MIA,1420563649,250
IEG9308EA1,SOH3431A,ORD,MIA,1420563649,250
JBE2302VO2,SOH3431A,ORD,MIA,1420563649,250
JJM4724RF1,SOH3431A,ORD,MIA,1420563649,250
KKP5277HZ0,SOH3431A,ORD,MIA,1420563649,250
ONL0812DH2,SOH3431A,ORD,MIA,1420563649,250
PIT2755XC1,SOH3431A,ORD,MIA,1420563649,250
POP2875LH3,SOH3431A,ORD,MIA,1420563649,250
PUD8209OG1,SOH3431A,ORD,MIA,1420563649,250
SJD8775RZ3,SOH3431A,ORD,MIA,1420563649,250
WYU2010YH1,SOH3431A,ORD,MIA,1420563649,250
XFG5747ZT1,SOH3431A,ORD,MIA,1420563649,250
CKZ3132BR2,MBA8071P,KUL,PEK,1420563856,572
CYJ0225CH1,MBA8071P,KUL,PEK,1420563856,572
DAZ3029XA2,MBA8071P,KUL,PEK,1420563856,572
EZC9678QI4,MBA8071P,KUL,PEK,1420563856,572
HCA3158QA2,MBA8071P,KUL,PEK,1420563856,572
JJM4724RF2,MBA8071P,KUL,PEK,1420563856,572
LLZ3798PE0,MBA8071P,KUL,PEK,1420563856,572
ONL0812DH3,MBA8071P,KUL,PEK,1420563856,572
PAJ3974RK2,MBA8071P,KUL,PEK,1420563856,572
POP2875LH4,MBA8071P,KUL,PEK,1420563856,572
PUD8209OG2,MBA8071P,KUL,PEK,1420563856,572
SPR4484HA3,MBA8071P,KUL,PEK,1420563856,572
WTC9125IE1,MBA8071P,KUL,PEK,1420563856,572
BWI0520BG2,XXQ4064B,JFK,FRA,1420563917,802
CDC0302NN1,XXQ4064B,JFK,FRA,1420563917,802
CKZ3132BR3,XXQ4064B,JFK,FRA,1420563917,802
CYJ0225CH2,XXQ4064B,JFK,FRA,1420563917,802
DAZ3029XA3,XXQ4064B,JFK,FRA,1420563917,802
HCA3158QA3,XXQ4064B,JFK,FRA,1420563917,802
HGO4350KK3,XXQ4064B,JFK,FRA,1420563917,802
JJM4724RF3,XXQ4064B,JFK,FRA,1420563917,802
LLZ3798PE1,XXQ4064B,JFK,FRA,1420563917,802
MXU9187YC2,XXQ4064B,JFK,FRA,1420563917,802
ONL0812DH4,XXQ4064B,JFK,FRA,1420563917,802
POP2875LH5,XXQ4064B,JFK,FRA,1420563917,802
PUD8209OG3,XXQ4064B,JFK,FRA,1420563917,802
SJD8775RZ4,XXQ4064B,JFK,FRA,1420563917,802
UES9151GS1,XXQ4064B,JFK,FRA,1420563917,802
UMH6360YP0,XXQ4064B,JFK,FRA,1420563917,802
WYU2010YH2,XXQ4064B,JFK,FRA,1420563917,802
XFG5747ZT2,XXQ4064B,JFK,FRA,1420563917,802
YMH6360YP2,XXQ4064B,JFK,FRA,1420563917,802
EZC9678QI5,DKZ3042O,MIA,SFO,1420563927,538
HCA3158QA4,DKZ3042O,MIA,SFO,1420563927,538
IEG9308EA2,DKZ3042O,MIA,SFO,1420563927,538
JJM4724RF4,DKZ3042O,MIA,SFO,1420563927,538
KKP5277HZ1,DKZ3042O,MIA,SFO,1420563927,538
MXU9187YC3,DKZ3042O,MIA,SFO,1420563927,538
PUD8209OG4,DKZ3042O,MIA,SFO,1420563927,538
SPR4484HA4,DKZ3042O,MIA,SFO,1420563927,538
WTC9125IE2,DKZ3042O,MIA,SFO,1420563927,538
XFG5747ZT3,DKZ3042O,MIA,SFO,1420563927,538
CKZ3132BR4,TMV7633W,CGK,DXB,1420563958,849
DAZ3029XA4,TMV7633W,CGK,DXB,1420563958,849
HCA3158QA5,TMV7633W,CGK,DXB,1420563958,849
IEG9308EA3,TMV7633W,CGK,DXB,1420563958,849
LLZ3798PE2,TMV7633W,CGK,DXB,1420563958,849
ONL0812DH5,TMV7633W,CGK,DXB,1420563958,849
SJD8775RZ5,TMV7633W,CGK,DXB,1420563958,849
UES9151GS2,TMV7633W,CGK,DXB,1420563958,849
VZY2993ME3,TMV7633W,CGK,DXB,1420563958,849
WTC9125IE3,TMV7633W,CGK,DXB,1420563958,849
WYU2010YH3,TMV7633W,CGK,DXB,1420563958,849
CKZ3132BR5,XOY7948U,ATL,LHR,1420564038,877
CXN7304ER4,XOY7948U,ATL,LHR,1420564038,877
EZC9678QI6,XOY7948U,ATL,LHR,1420564038,877
HCA3158QA6,XOY7948U,ATL,LHR,1420564038,877
HGO4350KK4,XOY7948U,ATL,LHR,1420564038,877
IEG9308EA4,XOY7948U,ATL,LHR,1420564038,877
PIT2755XC2,XOY7948U,ATL,LHR,1420564038,877
POP2875LH6,XOY7948U,ATL,LHR,1420564038,877
SPR4484HA5,XOY7948U,ATL,LHR,1420564038,877
UES9151GS3,XOY7948U,ATL,LHR,1420564038,877
VZY2993ME4,XOY7948U,ATL,LHR,1420564038,877
WBE6935NU2,XOY7948U,ATL,LHR,1420564038,877
WTC9125IE4,XOY7948U,ATL,LHR,1420564038,877
WYU2010YH4,XOY7948U,ATL,LHR,1420564038,877
YMH6360YP3,XOY7948U,ATL,LHR,1420564038,877
BWI0520BG3,GMO5938W,LHR,PEK,1420564317,1057
CKZ3132BR6,GMO5938W,LHR,PEK,1420564317,1057
CXN7304ER5,GMO5938W,LHR,PEK,1420564317,1057
CYJ0225CH3,GMO5938W,LHR,PEK,1420564317,1057
DAZ3029XA5,GMO5938W,LHR,PEK,1420564317,1057
EDV2089LK1,GMO5938W,LHR,PEK,1420564317,1057
EZC9678QI7,GMO5938W,LHR,PEK,1420564317,1057
HCA3158QA7,GMO5938W,LHR,PEK,1420564317,1057
IEG9308EA5,GMO5938W,LHR,PEK,1420564317,1057
JBE2302VO3,GMO5938W,LHR,PEK,1420564317,1057
JJM4724RF5,GMO5938W,LHR,PEK,1420564317,1057
PAJ3974RK3,GMO5938W,LHR,PEK,1420564317,1057
SPR4484HA6,GMO5938W,LHR,PEK,1420564317,1057
UES9151GS4,GMO5938W,LHR,PEK,1420564317,1057
WBE6935NU3,GMO5938W,LHR,PEK,1420564317,1057
WTC9125IE5,GMO5938W,LHR,PEK,1420564317,1057
YMH6360YP4,GMO5938W,LHR,PEK,1420564317,1057
BWI0520BG4,HZT2506M,IAH,AMS,1420564324,1044
CDC0302NN2,HZT2506M,IAH,AMS,1420564324,1044
CKZ3132BR7,HZT2506M,IAH,AMS,1420564324,1044
EZC9678QI8,HZT2506M,IAH,AMS,1420564324,1044
HGO4350KK5,HZT2506M,IAH,AMS,1420564324,1044
JBE2302VO4,HZT2506M,IAH,AMS,1420564324,1044
JJM4724RF6,HZT2506M,IAH,AMS,1420564324,1044
KKP5277HZ2,HZT2506M,IAH,AMS,1420564324,1044
POP2875LH7,HZT2506M,IAH,AMS,1420564324,1044
SJD8775RZ6,HZT2506M,IAH,AMS,1420564324,1044
DAZ3029XA6,ATT7791R,AMS,DEN,1420564394,1001
EDV2089LK2,ATT7791R,AMS,DEN,1420564394,1001
EZC9678QI9,ATT7791R,AMS,DEN,1420564394,1001
MXU9187YC4,ATT7791R,AMS,DEN,1420564394,1001
ONL0812DH6,ATT7791R,AMS,DEN,1420564394,1001
PAJ3974RK4,ATT7791R,AMS,DEN,1420564394,1001
PIT2755XC3,ATT7791R,AMS,DEN,1420564394,1001
SPR4484HA7,ATT7791R,AMS,DEN,1420564394,1001
UES9151GS5,ATT7791R,AMS,DEN,1420564394,1001
WBE6935NU4,ATT7791R,AMS,DEN,1420564394,1001
YMH6360YP5,ATT7791R,AMS,DEN,1420564394,1001
CDC0302NN3,PME8178S,DEN,PEK,1420564409,1322
CKZ3132BR8,PME8178S,DEN,PEK,1420564409,1322
CXN7304ER6,PME8178S,DEN,PEK,1420564409,1322
CYJ0225CH4,PME8178S,DEN,PEK,1420564409,1322
EDV2089LK3,PME8178S,DEN,PEK,1420564409,1322
HCA3158QA8,PME8178S,DEN,PEK,1420564409,1322
HGO4350KK6,PME8178S,DEN,PEK,1420564409,1322
JJM4724RF7,PME8178S,DEN,PEK,1420564409,1322
KKP5277HZ3,PME8178S,DEN,PEK,1420564409,1322
MXU9187YC5,PME8178S,DEN,PEK,1420564409,1322
PUD8209OG5,PME8178S,DEN,PEK,1420564409,1322
UES9151GS6,PME8178S,DEN,PEK,1420564409,1322
WYU2010YH5,PME8178S,DEN,PEK,1420564409,1322
XFG5747ZT4,PME8178S,DEN,PEK,1420564409,1322
YMH6360YP6,PME8178S,DEN,PEK,1420564409,1322
CDC0302NN4,XIL3623J,PEK,LAX,1420564414,1302
CKZ3132BR9,XIL3623J,PEK,LAX,1420564414,1302
CYJ0225CH5,XIL3623J,PEK,LAX,1420564414,1302
DAZ3029XA7,XIL3623J,PEK,LAX,1420564414,1302
EDV2089LK4,XIL3623J,PEK,LAX,1420564414,1302
JJM4724RF8,XIL3623J,PEK,LAX,1420564414,1302
LLZ3798PE3,XIL3623J,PEK,LAX,1420564414,1302
VZY2993ME5,XIL3623J,PEK,LAX,1420564414,1302
WTC9125IE6,XIL3623J,PEK,LAX,1420564414,1302
WYU2010YH6,XIL3623J,PEK,LAX,1420564414,1302
YMH6360YP7,XIL3623J,PEK,LAX,1420564414,1302
CYJ0225CH6,SQU6245R,DEN,FRA,1420564460,1049
DAZ3029XA8,SQU6245R,DEN,FRA,1420564460,1049
HCA3158QA9,SQU6245R,DEN,FRA,1420564460,1049
HGO4350KK7,SQU6245R,DEN,FRA,1420564460,1049
IEG9308EA6,SQU6245R,DEN,FRA,1420564460,1049
JBE2302VO5,SQU6245R,DEN,FRA,1420564460,1049
LLZ3798PE4,SQU6245R,DEN,FRA,1420564460,1049
MXU9187YC6,SQU6245R,DEN,FRA,1420564460,1049
PIT2755XC4,SQU6245R,DEN,FRA,1420564460,1049
PUD8209OG6,SQU6245R,DEN,FRA,1420564460,1049
SJD8775RZ7,SQU6245R,DEN,FRA,1420564460,1049
SPR4484HA8,SQU6245R,DEN,FRA,1420564460,1049
UES9151GS7,SQU6245R,DEN,FRA,1420564460,1049
VZY2993ME6,SQU6245R,DEN,FRA,1420564460,1049
WBE6935NU5,SQU6245R,DEN,FRA,1420564460,1049
XFG5747ZT5,SQU6245R,DEN,FRA,1420564460,1049
YMH6360YP8,SQU6245R,DEN,FRA,1420564460,1049
BWI0520BG6,QHU1140O,CDG,LAS,1420564498,1133
CDC0302NN5,QHU1140O,CDG,LAS,1420564498,1133
CKZ3133BR0,QHU1140O,CDG,LAS,1420564498,1133
HCA3159QA0,QHU1140O,CDG,LAS,1420564498,1133
HGO4350KK8,QHU1140O,CDG,LAS,1420564498,1133
JBE2302VO6,QHU1140O,CDG,LAS,1420564498,1133
JJM4724RF9,QHU1140O,CDG,LAS,1420564498,1133
LLZ3798PE5,QHU1140O,CDG,LAS,1420564498,1133
MXU9187YC7,QHU1140O,CDG,LAS,1420564498,1133
PAJ3974RK5,QHU1140O,CDG,LAS,1420564498,1133
PUD8209OG7,QHU1140O,CDG,LAS,1420564498,1133
SJD8775RZ8,QHU1140O,CDG,LAS,1420564498,1133
UES9151GS8,QHU1140O,CDG,LAS,1420564498,1133
WBE6935NU6,QHU1140O,CDG,LAS,1420564498,1133
CKZ3133BR1,HUR0974O,DEN,PVG,1420564525,1398
CYJ0225CH7,HUR0974O,DEN,PVG,1420564525,1398
EDV2089LK5,HUR0974O,DEN,PVG,1420564525,1398
JJM4725RF0,HUR0974O,DEN,PVG,1420564525,1398
PUD8209OG8,HUR0974O,DEN,PVG,1420564525,1398
XFG5747ZT6,HUR0974O,DEN,PVG,1420564525,1398
BWI0520BG7,JVY9791G,PVG,FCO,1420564561,1189
CDC0302NN6,JVY9791G,PVG,FCO,1420564561,1189
CKZ3133BR2,JVY9791G,PVG,FCO,1420564561,1189
CXN7304ER7,JVY9791G,PVG,FCO,1420564561,1189
EZC9679QI0,JVY9791G,PVG,FCO,1420564561,1189
HCA3159QA1,JVY9791G,PVG,FCO,1420564561,1189
HGO4350KK9,JVY9791G,PVG,FCO,1420564561,1189
JBE2302VO7,JVY9791G,PVG,FCO,1420564561,1189
LLZ3798PE6,JVY9791G,PVG,FCO,1420564561,1189
MXU9187YC8,JVY9791G,PVG,FCO,1420564561,1189
POP2875LH8,JVY9791G,PVG,FCO,1420564561,1189
SPR4484HA9,JVY9791G,PVG,FCO,1420564561,1189
UES9151GS9,JVY9791G,PVG,FCO,1420564561,1189
VZY2993ME7,JVY9791G,PVG,FCO,1420564561,1189
WBE6935NU7,JVY9791G,PVG,FCO,1420564561,1189
WYU2010YH7,JVY9791G,PVG,FCO,1420564561,1189
YMH6360YP9,JVY9791G,PVG,FCO,1420564561,1189
BWI0520BG8,VDC9164W,FCO,LAS,1420564698,1276
CXN7304ER8,VDC9164W,FCO,LAS,1420564698,1276
DAZ3029XA9,VDC9164W,FCO,LAS,1420564698,1276
JBE2302VO8,VDC9164W,FCO,LAS,1420564698,1276
KKP5277HZ4,VDC9164W,FCO,LAS,1420564698,1276
MXU9187YC9,VDC9164W,FCO,LAS,1420564698,1276
PUD8209OG9,VDC9164W,FCO,LAS,1420564698,1276
SJD8775RZ9,VDC9164W,FCO,LAS,1420564698,1276
SPR4485HA0,VDC9164W,FCO,LAS,1420564698,1276
UES9152GS0,VDC9164W,FCO,LAS,1420564698,1276
WYU2010YH8,VDC9164W,FCO,LAS,1420564698,1276
EDV2089LK6,VYU9214I,ORD,DXB,1420564716,1510
EZC9679QI1,VYU9214I,ORD,DXB,1420564716,1510
HCA3159QA2,VYU9214I,ORD,DXB,1420564716,1510
HGO4351KK0,VYU9214I,ORD,DXB,1420564716,1510
IEG9308EA7,VYU9214I,ORD,DXB,1420564716,1510
JBE2302VO9,VYU9214I,ORD,DXB,1420564716,1510
LLZ3798PE7,VYU9214I,ORD,DXB,1420564716,1510
ONL0812DH7,VYU9214I,ORD,DXB,1420564716,1510
POP2875LH9,VYU9214I,ORD,DXB,1420564716,1510
PUD8210OG0,VYU9214I,ORD,DXB,1420564716,1510
WBE6935NU8,VYU9214I,ORD,DXB,1420564716,1510
WTC9125IE7,VYU9214I,ORD,DXB,1420564716,1510
CXN7304ER9,WPW9201U,DFW,PEK,1420564869,1452
DAZ3030XA0,WPW9201U,DFW,PEK,1420564869,1452
HGO4351KK1,WPW9201U,DFW,PEK,1420564869,1452
JJM4725RF1,WPW9201U,DFW,PEK,1420564869,1452
UES9152GS1,WPW9201U,DFW,PEK,1420564869,1452
WBE6935NU9,WPW9201U,DFW,PEK,1420564869,1452
WTC9125IE8,WPW9201U,DFW,PEK,1420564869,1452
WYU2010YH9,WPW9201U,DFW,PEK,1420564869,1452
YMH6361YP0,WPW9201U,DFW,PEK,1420564869,1452
BWI0520BG9,EWH6301Y,CAN,DFW,1420564967,1683
DAZ3030XA1,EWH6301Y,CAN,DFW,1420564967,1683
EZC9679QI2,EWH6301Y,CAN,DFW,1420564967,1683
HGO4351KK2,EWH6301Y,CAN,DFW,1420564967,1683
LLZ3798PE8,EWH6301Y,CAN,DFW,1420564967,1683
PAJ3974RK6,EWH6301Y,CAN,DFW,1420564967,1683
VZY2993ME8,EWH6301Y,CAN,DFW,1420564967,1683
CDC0302NN7,ULZ8130D,CAN,DFW,1420564983,1683
CXN7305ER0,ULZ8130D,CAN,DFW,1420564983,1683
DAZ3030XA2,ULZ8130D,CAN,DFW,1420564983,1683
EDV2089LK7,ULZ8130D,CAN,DFW,1420564983,1683
EZC9679QI3,ULZ8130D,CAN,DFW,1420564983,1683
HCA3159QA3,ULZ8130D,CAN,DFW,1420564983,1683
JBE2303VO0,ULZ8130D,CAN,DFW,1420564983,1683
LLZ3798PE9,ULZ8130D,CAN,DFW,1420564983,1683
ONL0812DH8,ULZ8130D,CAN,DFW,1420564983,1683
PIT2755XC5,ULZ8130D,CAN,DFW,1420564983,1683
PUD8210OG1,ULZ8130D,CAN,DFW,1420564983,1683
SJD8776RZ0,ULZ8130D,CAN,DFW,1420564983,1683
SPR4485HA1,ULZ8130D,CAN,DFW,1420564983,1683
UES9152GS2,ULZ8130D,CAN,DFW,1420564983,1683
VZY2993ME9,ULZ8130D,CAN,DFW,1420564983,1683
WBE6936NU0,ULZ8130D,CAN,DFW,1420564983,1683
WTC9125IE9,ULZ8130D,CAN,DFW,1420564983,1683
WYU2011YH0,ULZ8130D,CAN,DFW,1420564983,1683
CXN7305ER1,DAU2617A,CGK,SFO,1420564986,1811
CYJ0225CH8,DAU2617A,CGK,SFO,1420564986,1811
EDV2089LK8,DAU2617A,CGK,SFO,1420564986,1811
EZC9679QI4,DAU2617A,CGK,SFO,1420564986,1811
LLZ3799PE0,DAU2617A,CGK,SFO,1420564986,1811
MXU9188YC0,DAU2617A,CGK,SFO,1420564986,1811
SJD8776RZ1,DAU2617A,CGK,SFO,1420564986,1811
UES9152GS3,DAU2617A,CGK,SFO,1420564986,1811
WBE6936NU1,DAU2617A,CGK,SFO,1420564986,1811
WYU2011YH1,DAU2617A,CGK,SFO,1420564986,1811
XFG5747ZT7,DAU2617A,CGK,SFO,1420564986,1811
YMH6361YP1,DAU2617A,CGK,SFO,1420564986,1811
CDC0302NN8,FYL5866L,ATL,HKG,1420565140,1751
CKZ3133BR3,FYL5866L,ATL,HKG,1420565140,1751
CXN7305ER2,FYL5866L,ATL,HKG,1420565140,1751
EZC9679QI5,FYL5866L,ATL,HKG,1420565140,1751
HCA3159QA4,FYL5866L,ATL,HKG,1420565140,1751
HGO4351KK3,FYL5866L,ATL,HKG,1420565140,1751
IEG9308EA8,FYL5866L,ATL,HKG,1420565140,1751
JJM4725RF2,FYL5866L,ATL,HKG,1420565140,1751
LLZ3799PE1,FYL5866L,ATL,HKG,1420565140,1751
POP2876LH0,FYL5866L,ATL,HKG,1420565140,1751
SPR4485HA2,FYL5866L,ATL,HKG,1420565140,1751
WYU2011YH2,FYL5866L,ATL,HKG,1420565140,1751
XFG5747ZT8,FYL5866L,ATL,HKG,1420565140,1751
YMH6361YP2,FYL5866L,ATL,HKG,1420565140,1751
BWI0521BG0,BER7172M,KUL,LAS,1420565167,1848
DAZ3030XA3,BER7172M,KUL,LAS,1420565167,1848
HCA3159QA5,BER7172M,KUL,LAS,1420565167,1848
HGO4351KK4,BER7172M,KUL,LAS,1420565167,1848
ONL0812DH9,BER7172M,KUL,LAS,1420565167,1848
PAJ3974RK7,BER7172M,KUL,LAS,1420565167,1848
PUD8210OG2,BER7172M,KUL,LAS,1420565167,1848
SJD8776RZ2,BER7172M,KUL,LAS,1420565167,1848
SPR4485HA3,BER7172M,KUL,LAS,1420565167,1848
WBE6936NU2,BER7172M,KUL,LAS,1420565167,1848
WTC9126IE0,BER7172M,KUL,LAS,1420565167,1848
WYU2011YH3,BER7172M,KUL,LAS,1420565167,1848
BWI0521BG1,KJR6646J,IAH,BKK,1420565203,1928
CDC0302NN9,KJR6646J,IAH,BKK,1420565203,1928
DAZ3030XA4,KJR6646J,IAH,BKK,1420565203,1928
EDV2089LK9,KJR6646J,IAH,BKK,1420565203,1928
HCA3159QA6,KJR6646J,IAH,BKK,1420565203,1928
JBE2303VO1,KJR6646J,IAH,BKK,1420565203,1928
KKP5277HZ5,KJR6646J,IAH,BKK,1420565203,1928
ONL0813DH0,KJR6646J,IAH,BKK,1420565203,1928
POP2876LH2,KJR6646J,IAH,BKK,1420565203,1928
PUD8210OG3,KJR6646J,IAH,BKK,1420565203,1928
SPR4485HA5,KJR6646J,IAH,BKK,1420565203,1928
UES9152GS4,KJR6646J,IAH,BKK,1420565203,1928
WBE6936NU3,KJR6646J,IAH,BKK,1420565203,1928
XFG5747ZT9,KJR6646J,IAH,BKK,1420565203,1928
YMH6361YP3,KJR6646J,IAH,BKK,1420565203,1928
BWI0521BG2,VYW5940P,LAS,SIN,1420565203,1843
CKZ3133BR4,VYW5940P,LAS,SIN,1420565203,1843
CXN7305ER3,VYW5940P,LAS,SIN,1420565203,1843
DAZ3030XA5,VYW5940P,LAS,SIN,1420565203,1843
EZC9679QI6,VYW5940P,LAS,SIN,1420565203,1843
JJM4725RF3,VYW5940P,LAS,SIN,1420565203,1843
KKP5277HZ6,VYW5940P,LAS,SIN,1420565203,1843
PIT2755XC6,VYW5940P,LAS,SIN,1420565203,1843
POP2876LH1,VYW5940P,LAS,SIN,1420565203,1843
SPR4485HA4,VYW5940P,LAS,SIN,1420565203,1843
UES9152GS5,VYW5940P,LAS,SIN,1420565203,1843
BWI0521BG3,YZO4444S,BKK,MIA,1420565330,2027
CKZ3133BR5,YZO4444S,BKK,MIA,1420565330,2027
CYJ0225CH9,YZO4444S,BKK,MIA,1420565330,2027
DAZ3030XA6,YZO4444S,BKK,MIA,1420565330,2027
EDV2090LK5,YZO4444S,BKK,MIA,1420565330,2027
HGO4351KK5,YZO4444S,BKK,MIA,1420565330,2027
IEG9308EA9,YZO4444S,BKK,MIA,1420565330,2027
JJM4725RF4,YZO4444S,BKK,MIA,1420565330,2027
LLZ3799PE2,YZO4444S,BKK,MIA,1420565330,2027
MXU9188YC1,YZO4444S,BKK,MIA,1420565330,2027
PUD8210OG4,YZO4444S,BKK,MIA,1420565330,2027
SPR4485HA6,YZO4444S,BKK,MIA,1420565330,2027
UES9152GS6,YZO4444S,BKK,MIA,1420565330,2027
VZY2994ME0,YZO4444S,BKK,MIA,1420565330,2027
WBE6936NU4,YZO4444S,BKK,MIA,1420565330,2027
XFG5748ZT0,YZO4444S,BKK,MIA,1420565330,2027